basho,day,rikishi1_id,rikishi1_rank,rikishi1_result,rikishi1_win,kimarite,rikishi2_id,rikishi2_rank,rikishi2_result,rikishi2_win
2021.05,13,12024,M9e,7-6 (7-8),1,yorikiri,6463,M12w,8-5 (9-6),0
2021.05,13,7153,M12e,7-6 (9-6),0,yoritaoshi,12231,M4e,4-9 (6-9),1
2021.05,13,12231,M4e,4-9 (6-9),1,yoritaoshi,7153,M12e,7-6 (9-6),0
2021.05,13,11786,M3e,3-2-8 (4-3-8),1,hatakikomi,12273,M13w,6-7 (7-8),0
2021.05,13,12273,M13w,6-7 (7-8),0,hatakikomi,11786,M3e,3-2-8 (4-3-8),1
2021.05,13,6599,M7e,4-9 (5-10),0,yorikiri,12203,M2w,4-9 (5-10),1
2021.05,13,12203,M2w,4-9 (5-10),1,yorikiri,6599,M7e,4-9 (5-10),0
2021.05,13,11946,M2e,7-6 (8-7),1,oshidashi,12113,M8e,4-9 (4-11),0
2021.05,13,12113,M8e,4-9 (4-11),0,oshidashi,11946,M2e,7-6 (8-7),1
2021.05,13,12239,M1w,5-8 (6-9),0,tsukiotoshi,12370,M1e,8-5 (9-6),1
2021.05,13,12370,M1e,8-5 (9-6),1,tsukiotoshi,12239,M1w,5-8 (6-9),0
2021.05,13,11985,K1w,5-8 (6-9),1,oshidashi,12026,M6e,5-8 (5-10),0
2021.05,13,12026,M6e,5-8 (5-10),0,oshidashi,11985,K1w,5-8 (6-9),1
2021.05,13,12043,M5w,6-7 (7-8),0,yorikiri,12210,K1e,8-5 (10-5),1
2021.05,13,12210,K1e,8-5 (10-5),1,yorikiri,12043,M5w,6-7 (7-8),0
2021.05,13,11855,S1w,4-9 (5-10),0,uwatenage,12451,M5e,6-7 (7-8),1
2021.05,13,12451,M5e,6-7 (7-8),1,uwatenage,11855,S1w,4-9 (5-10),0
2021.05,13,6480,S1e,9-4 (10-5),1,shitatedashinage,11784,M4w,5-8 (6-9),0
2021.05,13,11784,M4w,5-8 (6-9),0,shitatedashinage,6480,S1e,9-4 (10-5),1
2021.05,13,11927,O2w,12-1 (12-3),1,yorikiri,12107,M6w,8-5 (9-6),0
2021.05,13,12107,M6w,8-5 (9-6),0,yorikiri,11927,O2w,12-1 (12-3),1
2021.05,13,11728,M7w,6-7 (7-8),0,yorikiri,12130,O2e,8-5 (9-6),1
2021.05,13,12130,O2e,8-5 (9-6),1,yorikiri,11728,M7w,6-7 (7-8),0
2021.05,13,12055,M8w,10-3 (11-4),1,tsukiotoshi,12191,O1w,10-3 (12-3),0
2021.05,13,12191,O1w,10-3 (12-3),0,tsukiotoshi,12055,M8w,10-3 (11-4),1
2021.05,14,11785,M11w,7-7 (8-7),1,hatakikomi,12273,M13w,6-8 (7-8),0
2021.05,14,12273,M13w,6-8 (7-8),0,hatakikomi,11785,M11w,7-7 (8-7),1
2021.05,14,6753,M15e,8-6 (9-6),1,yorikiri,11868,M10w,6-8 (7-8),0
2021.05,14,11868,M10w,6-8 (7-8),0,yorikiri,6753,M15e,8-6 (9-6),1
2021.05,14,7153,M12e,8-6 (9-6),1,oshidashi,12024,M9e,7-7 (7-8),0
2021.05,14,12024,M9e,7-7 (7-8),0,oshidashi,7153,M12e,8-6 (9-6),1
2021.05,14,12051,M16e,6-8 (7-8),1,uwatenage,12113,M8e,4-10 (4-11),0
2021.05,14,12113,M8e,4-10 (4-11),0,uwatenage,12051,M16e,6-8 (7-8),1
2021.05,14,6599,M7e,5-9 (5-10),1,yorikiri,7240,M16w,8-6 (8-7),0
2021.05,14,7240,M16w,8-6 (8-7),0,yorikiri,6599,M7e,5-9 (5-10),1
2021.05,14,11934,M14w,9-5 (10-5),0,yorikiri,12231,M4e,5-9 (6-9),1
2021.05,14,12231,M4e,5-9 (6-9),1,yorikiri,11934,M14w,9-5 (10-5),0
2021.05,14,11784,M4w,6-8 (6-9),1,yorikiri,12270,M11e,7-7 (7-8),0
2021.05,14,12270,M11e,7-7 (7-8),0,yorikiri,11784,M4w,6-8 (6-9),1
2021.05,14,11786,M3e,4-2-8 (4-3-8),1,tsukihiza,11918,M17e,4-10 (5-10),0
2021.05,14,11918,M17e,4-10 (5-10),0,tsukihiza,11786,M3e,4-2-8 (4-3-8),1
2021.05,14,5944,M10e,6-8 (7-8),0,yorikiri,11946,M2e,8-6 (8-7),1
2021.05,14,11946,M2e,8-6 (8-7),1,yorikiri,5944,M10e,6-8 (7-8),0
2021.05,14,11845,M9w,6-8 (6-9),0,oshidashi,12203,M2w,5-9 (5-10),1
2021.05,14,12203,M2w,5-9 (5-10),1,oshidashi,11845,M9w,6-8 (6-9),0
2021.05,14,6463,M12w,8-6 (9-6),0,oshidashi,12370,M1e,9-5 (9-6),1
2021.05,14,12370,M1e,9-5 (9-6),1,oshidashi,6463,M12w,8-6 (9-6),0
2021.05,14,12026,M6e,5-9 (5-10),0,oshidashi,12239,M1w,6-8 (6-9),1
2021.05,14,12239,M1w,6-8 (6-9),1,oshidashi,12026,M6e,5-9 (5-10),0
2021.05,14,11728,M7w,6-8 (7-8),0,yorikiri,12210,K1e,9-5 (10-5),1
2021.05,14,12210,K1e,9-5 (10-5),1,yorikiri,11728,M7w,6-8 (7-8),0
2021.05,14,11985,K1w,5-9 (6-9),0,yorikiri,12043,M5w,7-7 (7-8),1
2021.05,14,12043,M5w,7-7 (7-8),1,yorikiri,11985,K1w,5-9 (6-9),0
2021.05,14,6480,S1e,10-4 (10-5),1,hatakikomi,12451,M5e,6-8 (7-8),0
2021.05,14,12451,M5e,6-8 (7-8),0,hatakikomi,6480,S1e,10-4 (10-5),1
2021.05,14,11855,S1w,4-10 (5-10),0,hatakikomi,12107,M6w,9-5 (9-6),1
2021.05,14,12107,M6w,9-5 (9-6),1,hatakikomi,11855,S1w,4-10 (5-10),0
2021.05,14,11927,O2w,12-2 (12-3),0,shitatenage,12055,M8w,11-3 (11-4),1
2021.05,14,12055,M8w,11-3 (11-4),1,shitatenage,11927,O2w,12-2 (12-3),0
2021.05,14,12130,O2e,8-6 (9-6),0,tsukiotoshi,12191,O1w,11-3 (12-3),1
2021.05,14,12191,O1w,11-3 (12-3),1,tsukiotoshi,12130,O2e,8-6 (9-6),0
2021.05,15,12051,M16e,7-8,1,shitatehineri,12270,M11e,7-8,0
2021.05,15,12270,M11e,7-8,0,shitatehineri,12051,M16e,7-8,1
2021.05,15,11845,M9w,6-9,0,tsukiotoshi,12273,M13w,7-8,1
2021.05,15,12273,M13w,7-8,1,tsukiotoshi,11845,M9w,6-9,0
2021.05,15,11785,M11w,8-7,1,yorikiri,12024,M9e,7-8,0
2021.05,15,12024,M9e,7-8,0,yorikiri,11785,M11w,8-7,1
2021.05,15,7240,M16w,8-7,0,oshidashi,11728,M7w,7-8,1
2021.05,15,11728,M7w,7-8,1,oshidashi,7240,M16w,8-7,0
2021.05,15,6599,M7e,5-10,0,yorikiri,6753,M15e,9-6,1
2021.05,15,6753,M15e,9-6,1,yorikiri,6599,M7e,5-10,0
2021.05,15,11918,M17e,5-10,1,kakenage,12026,M6e,5-10,0
2021.05,15,12026,M6e,5-10,0,kakenage,11918,M17e,5-10,1
2021.05,15,11934,M14w,10-5,1,hatakikomi,12043,M5w,7-8,0
2021.05,15,12043,M5w,7-8,0,hatakikomi,11934,M14w,10-5,1
2021.05,15,12113,M8e,4-11,0,yorikiri,12231,M4e,6-9,1
2021.05,15,12231,M4e,6-9,1,yorikiri,12113,M8e,4-11,0
2021.05,15,11786,M3e,4-3-8,0,shitatenage,11868,M10w,7-8,1
2021.05,15,11868,M10w,7-8,1,shitatenage,11786,M3e,4-3-8,0
2021.05,15,12203,M2w,5-10,0,yoritaoshi,12451,M5e,7-8,1
2021.05,15,12451,M5e,7-8,1,yoritaoshi,12203,M2w,5-10,0
2021.05,15,6463,M12w,9-6,1,kotenage,11946,M2e,8-7,0
2021.05,15,11946,M2e,8-7,0,kotenage,6463,M12w,9-6,1
2021.05,15,5944,M10e,7-8,1,oshidashi,12239,M1w,6-9,0
2021.05,15,12239,M1w,6-9,0,oshidashi,5944,M10e,7-8,1
2021.05,15,7153,M12e,9-6,1,hikiotoshi,12370,M1e,9-6,0
2021.05,15,12370,M1e,9-6,0,hikiotoshi,7153,M12e,9-6,1
2021.05,15,11784,M4w,6-9,0,tsukidashi,11985,K1w,6-9,1
2021.05,15,11985,K1w,6-9,1,tsukidashi,11784,M4w,6-9,0
2021.05,15,12107,M6w,9-6,0,oshidashi,12210,K1e,10-5,1
2021.05,15,12210,K1e,10-5,1,oshidashi,12107,M6w,9-6,0
2021.05,15,6480,S1e,10-5,0,hatakikomi,11855,S1w,5-10,1
2021.05,15,11855,S1w,5-10,1,hatakikomi,6480,S1e,10-5,0
2021.05,15,12055,M8w,11-4,0,oshidashi,12130,O2e,9-6,1
2021.05,15,12130,O2e,9-6,1,oshidashi,12055,M8w,11-4,0
2021.05,15,11927,O2w,12-3,0,tsukiotoshi,12191,O1w,12-3,1
2021.05,15,12191,O1w,12-3,1,tsukiotoshi,11927,O2w,12-3,0
2021.05,16,11927,O2w,(12-3),1,hatakikomi,12191,O1w,(12-3),0
2021.05,16,12191,O1w,(12-3),0,hatakikomi,11927,O2w,(12-3),1
2021.07,1,12051,M16w,0-1 (9-6),0,harimanage,12362,M17e,1-0 (8-7),1
2021.07,1,12362,M17e,1-0 (8-7),1,harimanage,12051,M16w,0-1 (9-6),0
2021.07,1,6642,M16e,0-1 (7-8),0,yoritaoshi,11726,M15w,1-0 (7-8),1
2021.07,1,11726,M15w,1-0 (7-8),1,yoritaoshi,6642,M16e,0-1 (7-8),0
2021.07,1,11840,M14w,0-1 (7-8),0,uwatenage,12113,M15e,1-0 (8-7),1
2021.07,1,12113,M15e,1-0 (8-7),1,uwatenage,11840,M14w,0-1 (7-8),0
2021.07,1,12226,M13w,1-0 (10-5),1,tsukiotoshi,12273,M14e,0-1 (4-11),0
2021.07,1,12273,M14e,0-1 (4-11),0,tsukiotoshi,12226,M13w,1-0 (10-5),1
2021.07,1,7240,M13e,0-1 (6-9),0,yorikiri,11845,M12w,1-0 (7-8),1
2021.07,1,11845,M12w,1-0 (7-8),1,yorikiri,7240,M13e,0-1 (6-9),0
2021.07,1,6599,M12e,0-1 (7-8),0,yorikiri,12270,M11w,1-0 (12-3),1
2021.07,1,12270,M11w,1-0 (12-3),1,yorikiri,6599,M12e,0-1 (7-8),0
2021.07,1,6753,M11e,0-1 (6-9),0,oshidashi,11868,M10w,1-0 (8-7),1
2021.07,1,11868,M10w,1-0 (8-7),1,oshidashi,6753,M11e,0-1 (6-9),0
2021.07,1,5944,M10e,1-0 (11-4),1,oshidashi,12024,M9w,0-1 (8-7),0
2021.07,1,12024,M9w,0-1 (8-7),0,oshidashi,5944,M10e,1-0 (11-4),1
2021.07,1,11786,M8w,1-0 (7-8),1,oshidashi,12026,M9e,0-1 (7-8),0
2021.07,1,12026,M9e,0-1 (7-8),0,oshidashi,11786,M8w,1-0 (7-8),1
2021.07,1,11728,M8e,0-1 (8-7),0,yorikiri,11785,M7w,1-0 (8-7),1
2021.07,1,11785,M7w,1-0 (8-7),1,yorikiri,11728,M8e,0-1 (8-7),0
2021.07,1,11784,M7e,0-1 (5-10),0,yorikiri,12231,M6w,1-0 (9-6),1
2021.07,1,12231,M6w,1-0 (9-6),1,yorikiri,11784,M7e,0-1 (5-10),0
2021.07,1,12043,M6e,0-1 (7-8),0,oshidashi,12451,M5w,1-0 (10-5),1
2021.07,1,12451,M5w,1-0 (10-5),1,oshidashi,12043,M6e,0-1 (7-8),0
2021.07,1,6463,M5e,1-0 (5-10),1,oshidashi,11934,M4w,0-1 (4-11),0
2021.07,1,11934,M4w,0-1 (4-11),0,oshidashi,6463,M5e,1-0 (5-10),1
2021.07,1,7153,M4e,0-1 (2-13),0,kekaeshi,12203,M3w,1-0 (4-11),1
2021.07,1,12203,M3w,1-0 (4-11),1,kekaeshi,7153,M4e,0-1 (2-13),0
2021.07,1,12239,M3e,1-0 (8-7),1,tsukiotoshi,12370,K1e,0-1 (5-10),0
2021.07,1,12370,K1e,0-1 (5-10),0,tsukiotoshi,12239,M3e,1-0 (8-7),1
2021.07,1,12107,M2w,1-0 (10-5),1,yorikiri,12210,S1w,0-1 (8-7),0
2021.07,1,12210,S1w,0-1 (8-7),0,yorikiri,12107,M2w,1-0 (10-5),1
2021.07,1,11855,M2e,0-1 (8-7),0,yorikiri,12130,O2e,1-0 (8-7),1
2021.07,1,12130,O2e,1-0 (8-7),1,yorikiri,11855,M2e,0-1 (8-7),0
2021.07,1,11985,M1w,0-1 (5-10),0,sukuinage,12191,O1w,1-0 (1-2-12),1
2021.07,1,12191,O1w,1-0 (1-2-12),1,sukuinage,11985,M1w,0-1 (5-10),0
2021.07,1,11927,O1e,1-0 (14-1),1,yorikiri,12055,M1e,0-1 (1-4-10),0
2021.07,1,12055,M1e,0-1 (1-4-10),0,yorikiri,11927,O1e,1-0 (14-1),1
2021.07,1,1123,Y1e,1-0 (15-0),1,kakenage,11946,K1w,0-1 (8-7),0
2021.07,1,11946,K1w,0-1 (8-7),0,kakenage,1123,Y1e,1-0 (15-0),1
2021.07,2,6642,M16e,1-1 (7-8),1,hatakikomi,12362,M17e,1-1 (8-7),0
2021.07,2,12362,M17e,1-1 (8-7),0,hatakikomi,6642,M16e,1-1 (7-8),1
2021.07,2,12051,M16w,0-2 (9-6),0,yorikiri,12113,M15e,2-0 (8-7),1
2021.07,2,12113,M15e,2-0 (8-7),1,yorikiri,12051,M16w,0-2 (9-6),0
2021.07,2,11726,M15w,2-0 (7-8),1,yorikiri,12273,M14e,0-2 (4-11),0
2021.07,2,12273,M14e,0-2 (4-11),0,yorikiri,11726,M15w,2-0 (7-8),1
2021.07,2,11840,M14w,1-1 (7-8),1,yoritaoshi,12226,M13w,1-1 (10-5),0
2021.07,2,12226,M13w,1-1 (10-5),0,yoritaoshi,11840,M14w,1-1 (7-8),1
2021.07,2,6599,M12e,0-2 (7-8),0,oshidashi,7240,M13e,1-1 (6-9),1
2021.07,2,7240,M13e,1-1 (6-9),1,oshidashi,6599,M12e,0-2 (7-8),0
2021.07,2,11845,M12w,1-1 (7-8),0,yorikiri,12270,M11w,2-0 (12-3),1
2021.07,2,12270,M11w,2-0 (12-3),1,yorikiri,11845,M12w,1-1 (7-8),0
2021.07,2,5944,M10e,2-0 (11-4),1,okuridashi,6753,M11e,0-2 (6-9),0
2021.07,2,6753,M11e,0-2 (6-9),0,okuridashi,5944,M10e,2-0 (11-4),1
2021.07,2,11868,M10w,1-1 (8-7),0,uwatedashinage,12024,M9w,1-1 (8-7),1
2021.07,2,12024,M9w,1-1 (8-7),1,uwatedashinage,11868,M10w,1-1 (8-7),0
2021.07,2,11728,M8e,0-2 (8-7),0,hikiotoshi,12026,M9e,1-1 (7-8),1
2021.07,2,12026,M9e,1-1 (7-8),1,hikiotoshi,11728,M8e,0-2 (8-7),0
2021.07,2,11785,M7w,2-0 (8-7),1,uwatenage,11786,M8w,1-1 (7-8),0
2021.07,2,11786,M8w,1-1 (7-8),0,uwatenage,11785,M7w,2-0 (8-7),1
2021.07,2,11784,M7e,0-2 (5-10),0,hatakikomi,12043,M6e,1-1 (7-8),1
2021.07,2,12043,M6e,1-1 (7-8),1,hatakikomi,11784,M7e,0-2 (5-10),0
2021.07,2,12231,M6w,1-1 (9-6),0,shitatenage,12451,M5w,2-0 (10-5),1
2021.07,2,12451,M5w,2-0 (10-5),1,shitatenage,12231,M6w,1-1 (9-6),0
2021.07,2,6463,M5e,1-1 (5-10),0,yorikiri,7153,M4e,1-1 (2-13),1
2021.07,2,7153,M4e,1-1 (2-13),1,yorikiri,6463,M5e,1-1 (5-10),0
2021.07,2,11934,M4w,1-1 (4-11),1,hatakikomi,12203,M3w,1-1 (4-11),0
2021.07,2,12203,M3w,1-1 (4-11),0,hatakikomi,11934,M4w,1-1 (4-11),1
2021.07,2,11946,K1w,0-2 (8-7),0,yorikiri,12239,M3e,2-0 (8-7),1
2021.07,2,12239,M3e,2-0 (8-7),1,yorikiri,11946,K1w,0-2 (8-7),0
2021.07,2,11855,M2e,0-2 (8-7),0,oshidashi,12210,S1w,1-1 (8-7),1
2021.07,2,12210,S1w,1-1 (8-7),1,oshidashi,11855,M2e,0-2 (8-7),0
2021.07,2,11927,O1e,2-0 (14-1),1,yorikiri,12370,K1e,0-2 (5-10),0
2021.07,2,12370,K1e,0-2 (5-10),0,yorikiri,11927,O1e,2-0 (14-1),1
2021.07,2,11985,M1w,0-2 (5-10),0,tsukiotoshi,12130,O2e,2-0 (8-7),1
2021.07,2,12130,O2e,2-0 (8-7),1,tsukiotoshi,11985,M1w,0-2 (5-10),0
2021.07,2,12107,M2w,2-0 (10-5),1,yorikiri,12191,O1w,1-1 (1-2-12),0
2021.07,2,12191,O1w,1-1 (1-2-12),0,yorikiri,12107,M2w,2-0 (10-5),1
2021.07,2,1123,Y1e,2-0 (15-0),1,uwatedashinage,12055,M1e,0-2 (1-4-10),0
2021.07,2,12055,M1e,0-2 (1-4-10),0,uwatedashinage,1123,Y1e,2-0 (15-0),1
2021.07,3,12292,J1e,2-1 (10-5),0,hatakikomi,12362,M17e,2-1 (8-7),1
2021.07,3,12362,M17e,2-1 (8-7),1,hatakikomi,12292,J1e,2-1 (10-5),0
2021.07,3,6642,M16e,2-1 (7-8),1,hatakikomi,12051,M16w,0-3 (9-6),0
2021.07,3,12051,M16w,0-3 (9-6),0,hatakikomi,6642,M16e,2-1 (7-8),1
2021.07,3,11726,M15w,2-1 (7-8),0,yorikiri,12113,M15e,3-0 (8-7),1
2021.07,3,12113,M15e,3-0 (8-7),1,yorikiri,11726,M15w,2-1 (7-8),0
2021.07,3,11840,M14w,1-2 (7-8),0,yorikiri,12273,M14e,1-2 (4-11),1
2021.07,3,12273,M14e,1-2 (4-11),1,yorikiri,11840,M14w,1-2 (7-8),0
2021.07,3,7240,M13e,1-2 (6-9),0,yorikiri,12226,M13w,2-1 (10-5),1
2021.07,3,12226,M13w,2-1 (10-5),1,yorikiri,7240,M13e,1-2 (6-9),0
2021.07,3,6599,M12e,0-3 (7-8),0,oshidashi,11845,M12w,2-1 (7-8),1
2021.07,3,11845,M12w,2-1 (7-8),1,oshidashi,6599,M12e,0-3 (7-8),0
2021.07,3,11868,M10w,1-2 (8-7),0,hikiotoshi,12270,M11w,3-0 (12-3),1
2021.07,3,12270,M11w,3-0 (12-3),1,hikiotoshi,11868,M10w,1-2 (8-7),0
2021.07,3,6753,M11e,1-2 (6-9),1,tsukidashi,12024,M9w,1-2 (8-7),0
2021.07,3,12024,M9w,1-2 (8-7),0,tsukidashi,6753,M11e,1-2 (6-9),1
2021.07,3,5944,M10e,3-0 (11-4),1,kotenage,12026,M9e,1-2 (7-8),0
2021.07,3,12026,M9e,1-2 (7-8),0,kotenage,5944,M10e,3-0 (11-4),1
2021.07,3,11728,M8e,1-2 (8-7),1,sukuinage,11786,M8w,1-2 (7-8),0
2021.07,3,11786,M8w,1-2 (7-8),0,sukuinage,11728,M8e,1-2 (8-7),1
2021.07,3,11784,M7e,1-2 (5-10),1,oshitaoshi,11785,M7w,2-1 (8-7),0
2021.07,3,11785,M7w,2-1 (8-7),0,oshitaoshi,11784,M7e,1-2 (5-10),1
2021.07,3,12043,M6e,1-2 (7-8),0,yorikiri,12231,M6w,2-1 (9-6),1
2021.07,3,12231,M6w,2-1 (9-6),1,yorikiri,12043,M6e,1-2 (7-8),0
2021.07,3,6463,M5e,2-1 (5-10),1,makiotoshi,12451,M5w,2-1 (10-5),0
2021.07,3,12451,M5w,2-1 (10-5),0,makiotoshi,6463,M5e,2-1 (5-10),1
2021.07,3,7153,M4e,2-1 (2-13),1,oshidashi,11934,M4w,1-2 (4-11),0
2021.07,3,11934,M4w,1-2 (4-11),0,oshidashi,7153,M4e,2-1 (2-13),1
2021.07,3,12203,M3w,1-2 (4-11),0,hikiotoshi,12370,K1e,1-2 (5-10),1
2021.07,3,12370,K1e,1-2 (5-10),1,hikiotoshi,12203,M3w,1-2 (4-11),0
2021.07,3,12210,S1w,2-1 (8-7),1,yorikiri,12239,M3e,2-1 (8-7),0
2021.07,3,12239,M3e,2-1 (8-7),0,yorikiri,12210,S1w,2-1 (8-7),1
2021.07,3,6480,S1e,1-0-2 (7-6-2),1,yorikiri,12107,M2w,2-1 (10-5),0
2021.07,3,12107,M2w,2-1 (10-5),0,yorikiri,6480,S1e,1-0-2 (7-6-2),1
2021.07,3,11946,K1w,1-2 (8-7),1,fusen,12191,O1w,1-2 (1-2-12),0
2021.07,3,12191,O1w,1-2 (1-2-12),0,fusen,11946,K1w,1-2 (8-7),1
2021.07,3,11855,M2e,0-3 (8-7),0,kainahineri,11927,O1e,3-0 (14-1),1
2021.07,3,11927,O1e,3-0 (14-1),1,kainahineri,11855,M2e,0-3 (8-7),0
2021.07,3,12055,M1e,1-2 (1-4-10),1,hikiotoshi,12130,O2e,2-1 (8-7),0
2021.07,3,12130,O2e,2-1 (8-7),0,hikiotoshi,12055,M1e,1-2 (1-4-10),1
2021.07,3,1123,Y1e,3-0 (15-0),1,sukuinage,11985,M1w,0-3 (5-10),0
2021.07,3,11985,M1w,0-3 (5-10),0,sukuinage,1123,Y1e,3-0 (15-0),1
2021.07,4,12113,M15e,3-1 (8-7),0,yorikiri,12362,M17e,3-1 (8-7),1
2021.07,4,12362,M17e,3-1 (8-7),1,yorikiri,12113,M15e,3-1 (8-7),0
2021.07,4,6642,M16e,3-1 (7-8),1,oshitaoshi,12273,M14e,1-3 (4-11),0
2021.07,4,12273,M14e,1-3 (4-11),0,oshitaoshi,6642,M16e,3-1 (7-8),1
2021.07,4,11726,M15w,3-1 (7-8),1,oshidashi,11840,M14w,1-3 (7-8),0
2021.07,4,11840,M14w,1-3 (7-8),0,oshidashi,11726,M15w,3-1 (7-8),1
2021.07,4,7240,M13e,1-3 (6-9),0,okuridashi,12051,M16w,1-3 (9-6),1
2021.07,4,12051,M16w,1-3 (9-6),1,okuridashi,7240,M13e,1-3 (6-9),0
2021.07,4,11845,M12w,3-1 (7-8),1,oshidashi,12226,M13w,2-2 (10-5),0
2021.07,4,12226,M13w,2-2 (10-5),0,oshidashi,11845,M12w,3-1 (7-8),1
2021.07,4,6599,M12e,0-4 (7-8),0,sukuinage,6753,M11e,2-2 (6-9),1
2021.07,4,6753,M11e,2-2 (6-9),1,sukuinage,6599,M12e,0-4 (7-8),0
2021.07,4,5944,M10e,4-0 (11-4),1,okuridashi,12270,M11w,3-1 (12-3),0
2021.07,4,12270,M11w,3-1 (12-3),0,okuridashi,5944,M10e,4-0 (11-4),1
2021.07,4,11868,M10w,1-3 (8-7),0,yorikiri,12026,M9e,2-2 (7-8),1
2021.07,4,12026,M9e,2-2 (7-8),1,yorikiri,11868,M10w,1-3 (8-7),0
2021.07,4,11786,M8w,1-3 (7-8),0,oshidashi,12024,M9w,2-2 (8-7),1
2021.07,4,12024,M9w,2-2 (8-7),1,oshidashi,11786,M8w,1-3 (7-8),0
2021.07,4,11728,M8e,2-2 (8-7),1,oshidashi,11784,M7e,1-3 (5-10),0
2021.07,4,11784,M7e,1-3 (5-10),0,oshidashi,11728,M8e,2-2 (8-7),1
2021.07,4,11785,M7w,2-2 (8-7),0,uwatedashinage,12231,M6w,3-1 (9-6),1
2021.07,4,12231,M6w,3-1 (9-6),1,uwatedashinage,11785,M7w,2-2 (8-7),0
2021.07,4,6463,M5e,3-1 (5-10),1,oshidashi,12043,M6e,1-3 (7-8),0
2021.07,4,12043,M6e,1-3 (7-8),0,oshidashi,6463,M5e,3-1 (5-10),1
2021.07,4,11934,M4w,1-3 (4-11),0,oshidashi,12451,M5w,3-1 (10-5),1
2021.07,4,12451,M5w,3-1 (10-5),1,oshidashi,11934,M4w,1-3 (4-11),0
2021.07,4,7153,M4e,2-2 (2-13),0,oshidashi,12239,M3e,3-1 (8-7),1
2021.07,4,12239,M3e,3-1 (8-7),1,oshidashi,7153,M4e,2-2 (2-13),0
2021.07,4,11946,K1w,1-3 (8-7),0,yorikiri,12107,M2w,3-1 (10-5),1
2021.07,4,12107,M2w,3-1 (10-5),1,yorikiri,11946,K1w,1-3 (8-7),0
2021.07,4,6480,S1e,2-0-2 (7-6-2),1,hatakikomi,12055,M1e,1-3 (1-4-10),0
2021.07,4,12055,M1e,1-3 (1-4-10),0,hatakikomi,6480,S1e,2-0-2 (7-6-2),1
2021.07,4,12203,M3w,1-3 (4-11),0,oshidashi,12210,S1w,3-1 (8-7),1
2021.07,4,12210,S1w,3-1 (8-7),1,oshidashi,12203,M3w,1-3 (4-11),0
2021.07,4,12130,O2e,2-2 (8-7),0,oshidashi,12370,K1e,2-2 (5-10),1
2021.07,4,12370,K1e,2-2 (5-10),1,oshidashi,12130,O2e,2-2 (8-7),0
2021.07,4,11927,O1e,4-0 (14-1),1,yorikiri,11985,M1w,0-4 (5-10),0
2021.07,4,11985,M1w,0-4 (5-10),0,yorikiri,11927,O1e,4-0 (14-1),1
2021.07,4,1123,Y1e,4-0 (15-0),1,tsukiotoshi,11855,M2e,0-4 (8-7),0
2021.07,4,11855,M2e,0-4 (8-7),0,tsukiotoshi,1123,Y1e,4-0 (15-0),1
2021.07,5,11726,M15w,3-2 (7-8),0,katasukashi,12362,M17e,4-1 (8-7),1
2021.07,5,12362,M17e,4-1 (8-7),1,katasukashi,11726,M15w,3-2 (7-8),0
2021.07,5,6642,M16e,4-1 (7-8),1,tsukiotoshi,12113,M15e,3-2 (8-7),0
2021.07,5,12113,M15e,3-2 (8-7),0,tsukiotoshi,6642,M16e,4-1 (7-8),1
2021.07,5,12051,M16w,2-3 (9-6),1,kirikaeshi,12273,M14e,1-4 (4-11),0
2021.07,5,12273,M14e,1-4 (4-11),0,kirikaeshi,12051,M16w,2-3 (9-6),1
2021.07,5,11840,M14w,2-3 (7-8),1,yorikiri,11845,M12w,3-2 (7-8),0
2021.07,5,11845,M12w,3-2 (7-8),0,yorikiri,11840,M14w,2-3 (7-8),1
2021.07,5,12226,M13w,2-3 (10-5),0,oshidashi,12270,M11w,4-1 (12-3),1
2021.07,5,12270,M11w,4-1 (12-3),1,oshidashi,12226,M13w,2-3 (10-5),0
2021.07,5,6753,M11e,2-3 (6-9),0,oshidashi,7240,M13e,2-3 (6-9),1
2021.07,5,7240,M13e,2-3 (6-9),1,oshidashi,6753,M11e,2-3 (6-9),0
2021.07,5,6599,M12e,1-4 (7-8),1,tsukiotoshi,11868,M10w,1-4 (8-7),0
2021.07,5,11868,M10w,1-4 (8-7),0,tsukiotoshi,6599,M12e,1-4 (7-8),1
2021.07,5,5944,M10e,4-1 (11-4),0,oshidashi,11786,M8w,2-3 (7-8),1
2021.07,5,11786,M8w,2-3 (7-8),1,oshidashi,5944,M10e,4-1 (11-4),0
2021.07,5,11728,M8e,3-2 (8-7),1,tsukiotoshi,12024,M9w,2-3 (8-7),0
2021.07,5,12024,M9w,2-3 (8-7),0,tsukiotoshi,11728,M8e,3-2 (8-7),1
2021.07,5,11785,M7w,2-3 (8-7),0,tsukiotoshi,12026,M9e,3-2 (7-8),1
2021.07,5,12026,M9e,3-2 (7-8),1,tsukiotoshi,11785,M7w,2-3 (8-7),0
2021.07,5,11784,M7e,1-4 (5-10),0,yorikiri,12451,M5w,4-1 (10-5),1
2021.07,5,12451,M5w,4-1 (10-5),1,yorikiri,11784,M7e,1-4 (5-10),0
2021.07,5,6463,M5e,3-2 (5-10),0,isamiashi,12231,M6w,4-1 (9-6),1
2021.07,5,12231,M6w,4-1 (9-6),1,isamiashi,6463,M5e,3-2 (5-10),0
2021.07,5,11934,M4w,1-4 (4-11),0,yorikiri,12043,M6e,2-3 (7-8),1
